inst	noh	mks	cst
PSOA	18.7064	627.8	312240.7739
PSOA	117.9647	528.6	321931.0679
PSOA	165.1874	481.3	327763.8881
PSOA	24.6396	621.9	312793.6975
PSOA	135.9045	510.6	324239.1542
PSOA	27.2096	619.3	313036.7578
PSOA	195.1093	451.4	331146.7074
PSOA	100.1552	546.4	320107.3052
PSOA	195.7001	450.8	331209.9506
PSOA	186.1101	460.4	330127.3266
PSOA	93.5571	553.0	319465.2429
PSOA	129.9005	516.6	323239.8853
PSOA	146.8405	499.7	325528.3344
PSOA	81.3406	565.2	318276.5683
PSOA	126.0484	520.5	322972.4113
PSOA	151.0347	495.5	325820.6341
PSOA	174.4017	472.1	328674.0069
PSOA	185.7115	460.8	330151.291
PSOA	136.9713	509.6	324056.079
PSOA	151.6303	494.9	325948.9656
PSOA	82.0011	564.5	318413.1721
PSOA	106.5242	540.0	320862.8583
PSOA	83.7149	562.8	318561.0701
PSOA	42.5022	604.0	314569.6862
PSOA	158.3264	488.2	326879.554
PSOA	123.3061	523.2	322625.0896
PSOA	156.7374	489.8	326436.062
PSOA	47.3437	599.2	315003.2264
PSOA	149.8316	496.7	325655.9466
PSOA	35.2434	611.3	313806.0831
PSOA	88.2035	558.3	319315.1123
PSOA	144.8638	501.7	325184.9255
PSOA	111.4091	535.1	321473.9251
PSOA	108.1594	538.4	320919.0642
PSOA	25.7418	620.8	312908.2103
PSOA	177.5136	469.0	329143.714
PSOA	103.941	542.6	320730.7974
PSOA	125.3678	521.2	322746.6373
PSOA	68.3369	578.2	317357.917
PSOA	47.1701	599.4	315062.464
PSOA	86.7779	559.7	318755.747
PSOA	43.2999	603.2	314658.7503
PSOA	118.4736	528.1	322148.6205
PSOA	122.1184	524.4	322534.1778
PSOA	72.569	574.0	317455.5955
PSOA	177.5843	468.9	329183.7233
PSOA	105.1836	541.4	320920.224
PSOA	25.9287	620.6	313005.9076
PSOA	166.2126	480.3	327523.4561
PSOA	29.8204	616.7	313295.4846
PSOA	194.5017	452.0	331032.676
PSOA	79.8229	566.7	318135.9399
PSOA	82.2054	564.3	318521.44
PSOA	120.2674	526.3	322230.4399
PSOA	73.6511	572.9	317595.5199
PSOA	115.6236	530.9	321628.4751
PSOA	146.7016	499.8	325246.955
PSOA	20.7661	625.8	312422.5694
PSOA	19.0094	627.5	312294.2135
PSOA	96.771	549.8	319824.7115
PSOA	191.5042	455.0	330739.4725
PSOA	98.3993	548.1	320207.1283
PSOA	29.0697	617.5	313258.6921
PSOA	193.3391	453.2	330919.5096
PSOA	168.3381	478.2	327835.9008
PSOA	190.6424	455.9	330632.5479
PSOA	83.3555	563.2	318747.9057
PSOA	58.1316	588.4	316243.4484
PSOA	141.8352	504.7	324959.0116
PSOA	138.2933	508.2	324814.2405
PSOA	31.182	615.4	313392.0228
PSOA	109.3066	537.2	321322.5926
PSOA	30.6123	615.9	313481.9526
PSOA	75.0015	571.5	317843.698
PSOA	152.4271	494.1	326187.3315
PSOA	178.3987	468.1	329235.4481
PSOA	170.4576	476.1	328186.0277
PSOA	86.0989	560.4	318946.5182
PSOA	189.0109	457.5	330440.4663
PSOA	89.7971	556.7	319117.206
PSOA	66.8071	579.7	316874.6048
PSOA	100.0029	546.5	320123.1886
PSOA	129.5385	517.0	323305.7675
PSOA	44.1489	602.4	314712.3207
PSOA	12.272	634.3	311563.9634
PSOA	165.6948	480.9	327528.3052
PSOA	90.6273	555.9	319330.3696
PSOA	56.7222	589.8	316062.2489
PSOA	180.4053	466.1	329369.321
PSOA	127.9893	518.6	323108.6459
PSOA	37.0212	609.5	313998.485
PSOA	157.6399	488.9	326607.1678
PSOA	34.618	611.9	313883.1262
PSOA	11.3216	635.2	311475.1034
PSOA	125.1206	521.4	322585.7435
PSOA	75.4528	571.1	317805.266
PSOA	13.2296	633.3	311654.7441
PSOA	114.2147	532.3	321533.0859
PSOA	107.3364	539.2	320919.1085
PSOA	151.719	494.8	325942.9381
PSOA	46.8104	599.7	314990.1263
PSOA	39.2216	607.3	314224.752
PSOA	25.2211	621.3	312874.7126
PSOA	173.6405	472.9	328459.5179
PSOA	17.6265	628.9	312114.5634
PSOA	91.596	555.0	319310.5966
PSOA	43.0011	603.5	314585.3322
PSOA	147.8038	498.7	325476.5967
PSOA	161.9594	484.6	327070.239
PSOA	76.3033	570.2	317843.0821
PSOA	133.1991	513.3	323881.7429
PSOA	86.4104	560.1	318810.4549
PSOA	94.2324	552.3	319614.0909
PSOA	124.7108	521.8	322723.0503
PSOA	110.9119	535.6	321227.7295
PSOA	183.6138	462.9	329904.2365
PSOA	156.3606	490.2	326403.136
PSOA	158.2254	488.3	326763.2681
PSOA	162.7428	483.8	327258.5824
PSOA	140.5356	506.0	324613.5341
PSOA	93.9044	552.6	319748.2384
PSOA	14.9345	631.6	311818.6357
PSOA	197.705	448.8	331455.278
PSOA	19.6193	626.9	312294.3708
PSOA	99.4548	547.1	320370.8474
PSOA	67.7407	578.8	317010.8454
PSOA	160.8485	485.7	326920.8651
PSOA	173.2256	473.3	328547.0998
PSOA	163.7106	482.8	327298.6168
PSOA	123.0128	523.5	323134.9989
PSOA	45.5061	601.0	314881.8487
PSOA	26.325	620.2	312979.6866
PSOA	40.0193	606.5	314337.4648
PSOA	17.8539	628.7	312115.0687
PSOA	168.7017	477.8	328034.7536
PSOA	35.9458	610.6	313934.8392
PSOA	194.3947	452.1	331078.8843
PSOA	49.1598	597.4	315171.6094
PSOA	124.4259	522.1	322806.8497
PSOA	88.9301	557.6	319010.5646
PSOA	41.9718	604.6	314473.1877
PSOA	16.1012	630.4	311933.5426
PSOA	120.5194	526.0	322387.8826
PSOA	95.815	550.7	319901.255
PSOA	78.3832	568.2	318156.7918
PSOA	27.4799	619.0	313087.9795
PSOA	121.4763	525.1	322734.3516
PSOA	145.4338	501.1	325457.6663
PSOA	32.3076	614.2	313583.9424
PSOA	181.0291	465.5	329552.2965
PSOA	171.3109	475.2	328385.1261
PSOA	109.3801	537.2	320960.1338
PSOA	55.6579	590.9	315768.173
PSOA	118.9117	527.6	322278.8678
PSOA	136.8273	509.7	324386.2047
PSOA	185.601	460.9	330102.9488
PSOA	182.5168	464.0	329678.3768
PSOA	87.2447	559.3	318901.0794
PSOA	186.4099	460.1	330118.8291
PSOA	80.4797	566.1	318117.2233
PSOA	191.4087	455.1	330758.1292
PSOA	156.4193	490.1	326701.176
PSOA	48.1025	598.4	315055.3617
PSOA	167.0562	479.5	327768.8275
PSOA	85.2325	561.3	318717.751
PSOA	132.7205	513.8	323831.0581
PSOA	17.1003	629.4	312041.6022
PSOA	72.2153	574.3	317383.6276
PSOA	51.7114	594.8	315439.7304
PSOA	24.1714	622.4	312766.6656
PSOA	130.5007	516.0	323353.3914
PSOA	23.1958	623.4	312655.8535
PSOA	95.836	550.7	319745.1823
PSOA	180.3119	466.2	329515.9738
PSOA	157.7152	488.8	326636.8519
PSOA	53.0989	593.4	315857.0805
PSOA	118.8652	527.7	322086.5682
PSOA	131.7838	514.8	323638.0149
PSOA	62.6161	583.9	316445.8023
PSOA	69.3245	577.2	317168.7832
PSOA	47.0368	599.5	315027.7857
PSOA	43.6027	602.9	314786.1504
PSOA	92.974	553.6	319366.6446
PSOA	147.0096	499.5	325606.1274
PSOA	133.9018	512.6	324223.1971
PSOA	141.5255	505.0	325079.3247
PSOA	105.8248	540.7	321040.1111
PSOA	82.6135	563.9	318433.7854
PSOA	125.6258	520.9	322942.4156
PSOA	43.8141	602.7	314586.2349
PSOA	135.8097	510.7	324412.4014
PSOA	84.311	562.2	318813.7913
PSOA	29.2319	617.3	313259.6167
PSOA	34.466	612.1	313750.5615
PSOA	69.9105	576.6	317475.1262
PSOA	131.8066	514.7	323488.0636
PSOA	126.344	520.2	322967.1051
PSOA	107.564	538.9	321081.0111
PSOA	76.496	570.1	317812.9573
PSOA	88.0795	558.5	319001.481
PSOA	32.9941	613.5	313584.7978
PSOA	24.68	621.8	312821.7999
PSOA	19.4725	627.1	312314.4418
PSOA	90.3036	556.2	319303.8794
PSOA	195.3054	451.2	331218.3373
PSOA	73.4156	573.1	317579.5977
PSOA	23.6423	622.9	312736.8584
PSOA	95.9441	550.6	319762.2438
PSOA	92.4799	554.1	319357.5587
PSOA	14.224	632.3	311784.4267
PSOA	96.6055	549.9	320158.1238
PSOA	71.9182	574.6	317356.1978
PSOA	127.4061	519.1	322982.3509
PSOA	194.4103	452.1	331063.9869
PSOA	150.6466	495.9	325774.8848
PSOA	78.0005	568.5	318025.4146
PSOA	113.6112	532.9	321473.6227
PSOA	193.0996	453.4	330980.0958
PSOA	62.1999	584.3	316453.9038
PSOA	165.1193	481.4	327558.1952
PSOA	44.9304	601.6	314792.1327
PSOA	124.1918	522.3	323315.07
PSOA	64.9971	581.5	317017.11
PSOA	167.4391	479.1	328003.8835
PSOA	141.8753	504.7	324574.8175
PSOA	17.7043	628.8	312129.8576
PSOA	125.7076	520.8	323285.4819
PSOA	48.923	597.6	315298.2635
PSOA	120.9172	525.6	322373.7513
PSOA	149.4016	497.1	325512.8036
PSOA	152.3731	494.2	326071.9817
PSOA	88.415	558.1	319517.0038
PSOA	89.4503	557.1	319141.3465
PSOA	63.4107	583.1	316870.8418
PSOA	114.0115	532.5	321527.541
PSOA	67.8926	578.6	317058.6023
PSOA	44.0231	602.5	314679.6182
PSOA	173.0316	473.5	328469.2921
PSOA	68.5801	578.0	317091.9657
PSOA	167.7022	478.8	327861.9365
PSOA	16.4516	630.1	311964.5983
PSOA	126.8134	519.7	323122.1051
PSOA	80.0158	566.5	318220.0076
PSOA	118.0998	528.4	322018.1646
PSOA	78.7075	567.8	318338.203
PSOA	64.1316	582.4	316690.4155
PSOA	105.9479	540.6	320777.575
PSOA	186.9209	459.6	330220.5148
PSOA	198.2423	448.3	331527.2593
PSOA	38.3078	608.2	314259.0506
PSOA	101.4136	545.1	320334.9949
PSOA	163.4042	483.1	327371.3693
PSOA	179.9704	466.6	329471.8371
PSOA	42.8054	603.7	314692.7447
PSOA	143.9577	502.6	324870.3089
PSOA	55.6261	590.9	315864.0438
PSOA	194.9423	451.6	331119.7642
PSOA	195.2561	451.3	331115.6908
PSOA	87.4279	559.1	318961.8249
PSOA	21.6708	624.9	312470.4578
PSOA	31.0608	615.5	313407.7575
PSOA	33.3122	613.2	313621.2599
PSOA	190.9199	455.6	330599.8564
PSOA	138.6994	507.8	324511.5661
PSOA	184.6176	461.9	329869.4655
PSOA	130.7163	515.8	323746.2405
PSOA	121.4794	525.1	322632.083
PSOA	150.6468	495.9	325759.428
PSOA	171.8031	474.7	328432.639
PSOA	188.0795	458.5	330291.3369
PSOA	89.3233	557.2	319346.2011
PSOA	157.4842	489.1	326767.089
PSOA	161.1037	485.4	327355.2964
PSOA	35.3303	611.2	313815.6016
PSOA	93.223	553.3	319551.7694
PSOA	142.6839	503.9	324958.6588
PSOA	79.9783	566.6	318190.4165
PSOA	123.6332	522.9	322807.8089
PSOA	70.5443	576.0	317376.0823
PSOA	189.6401	456.9	330505.9415
PSOA	98.95	547.6	320003.5098
PSOA	107.6842	538.9	320889.37
PSOA	84.9523	561.6	318712.6793
PSOA	129.5623	517.0	323266.8999
PSOA	167.054	479.5	327818.2272
PSOA	96.1121	550.4	319740.9856
PSOA	172.629	473.9	328571.4241
PSOA	176.8588	469.7	328856.4396
PSOA	126.9829	519.6	322797.1767
PSOA	169.3574	477.1	328160.8489
PSOA	110.2888	536.3	321113.785
PSOA	48.5672	598.0	315090.8162
PSOA	117.4277	529.1	321829.2393
PSOA	42.6476	603.9	314536.1651
PSOA	136.0086	510.5	324372.0515
PSOA	151.6693	494.9	325900.6725
PSOA	158.3571	488.2	326655.4555
PSOA	69.3783	577.2	317157.8651
PSOA	188.805	457.7	330410.0846
PSOA	137.1618	509.4	324054.3755
PSOA	185.9231	460.6	330096.5022
PSOA	59.1056	587.4	316158.558
PSOA	18.0278	628.5	312161.3753
PSOA	65.1197	581.4	316764.2297
PSOA	142.526	504.0	325059.0363
PSOA	194.3109	452.2	331032.1621
PSOA	125.0188	521.5	323386.5351
PSOA	45.3164	601.2	314950.4816
PSOA	91.6855	554.8	319251.1521
PSOA	105.9991	540.5	321044.6616
PSOA	138.5436	508.0	324182.8178
PSOA	85.6292	560.9	318678.441
PSOA	159.9385	486.6	326890.2462
PSOA	114.102	532.4	321621.5975
PSOA	186.6303	459.9	330113.4476
PSOA	78.5683	568.0	318014.0407
PSOA	66.442	580.1	316834.5898
PSOA	70.5554	576.0	317262.2721
PSOA	115.3009	531.2	322041.6665
PSOA	154.3003	492.2	326405.6562
PSOA	48.5797	598.0	315059.3228
PSOA	136.656	509.9	324035.9806
PSOA	145.7368	500.8	325207.9205
PSOA	90.5928	556.0	319196.3859
PSOA	36.6057	609.9	313958.057
PSOA	104.6436	541.9	320614.8928
PSOA	96.6014	549.9	320358.1123
PSOA	112.3025	534.2	321365.8061
WAMS	21.9701	265.6	140231.7931
WAMS	85.1726	202.4	147077.4367
WAMS	24.7553	262.8	140479.3931
WAMS	14.2465	273.3	139453.935
WAMS	63.4417	224.1	144457.4145
WAMS	28.8293	258.7	141005.6983
WAMS	55.8184	231.7	143586.783
WAMS	53.5881	234.0	143399.656
WAMS	18.9376	268.6	139881.8596
WAMS	38.2824	249.3	141769.6942
WAMS	67.3114	220.2	145100.4971
WAMS	79.9709	207.6	146450.2133
WAMS	17.9679	269.6	139806.7318
WAMS	4.8373	282.7	138523.136
WAMS	45.3004	242.3	142497.3518
WAMS	55.104	232.4	143539.3016
WAMS	54.2875	233.3	143621.317
WAMS	33.4137	254.1	141336.5095
WAMS	42.4129	245.1	142275.361
WAMS	44.8178	242.7	142557.2649
WAMS	52.9312	234.6	143329.2885
WAMS	64.5592	223.0	144645.8252
WAMS	35.1322	252.4	141642.2416
WAMS	54.5248	233.0	143465.4637
WAMS	75.3312	212.2	145938.595
WAMS	62.733	224.8	144599.1465
WAMS	65.789	221.8	144698.5906
WAMS	17.2211	270.3	139743.6441
WAMS	59.3377	228.2	143992.1969
WAMS	20.0031	267.5	139993.9829
WAMS	62.3178	225.2	144403.6364
WAMS	51.8703	235.7	143280.7723
WAMS	29.8477	257.7	140966.8246
WAMS	71.0965	216.5	145399.6484
WAMS	72.1024	215.4	145566.218
WAMS	31.2456	256.3	141171.4214
WAMS	60.291	227.3	144117.3146
WAMS	61.3515	226.2	144393.1305
WAMS	5.6077	281.9	138601.2354
WAMS	85.1414	202.4	147086.5872
WAMS	69.7221	217.8	145335.3214
WAMS	82.9059	204.6	146830.9943
WAMS	18.0077	269.5	139801.1977
WAMS	76.2203	211.3	146003.9842
WAMS	14.7069	272.8	139507.9516
WAMS	25.7153	261.8	140548.0569
WAMS	77.3128	210.2	146167.7398
WAMS	19.5227	268.0	139977.2061
WAMS	67.6535	219.9	144973.0352
WAMS	57.7098	229.8	143767.7709
WAMS	45.7164	241.8	142613.4534
WAMS	32.7882	254.8	141264.551
WAMS	35.1493	252.4	141479.1164
WAMS	41.3064	246.2	142174.303
WAMS	61.2144	226.3	144356.0208
WAMS	12.8242	274.7	139315.6591
WAMS	43.9172	243.6	142444.9989
WAMS	26.5572	261.0	140662.0981
WAMS	80.9073	206.6	146567.346
WAMS	22.715	264.8	140291.3949
WAMS	40.8712	246.7	142065.7184
WAMS	28.5114	259.0	140920.0733
WAMS	35.9249	251.6	141606.9683
WAMS	79.5077	208.0	146378.3915
WAMS	49.812	237.7	143093.7402
WAMS	38.9147	248.6	141963.8809
WAMS	29.069	258.5	140894.2785
WAMS	13.0189	274.5	139336.7029
WAMS	33.6281	253.9	141347.7687
WAMS	73.4287	214.1	145709.3693
WAMS	11.3221	276.2	139167.226
WAMS	42.9136	244.6	142364.2859
WAMS	66.3322	221.2	144895.5438
WAMS	49.688	237.9	142878.2485
WAMS	64.2262	223.3	144513.3438
WAMS	47.1195	240.4	142943.4292
WAMS	33.6194	253.9	141407.6218
WAMS	79.8312	207.7	146470.3878
WAMS	52.8109	234.7	143265.693
WAMS	50.5215	237.0	143099.5229
WAMS	54.9045	232.6	143721.7332
WAMS	66.6342	220.9	145058.6789
WAMS	77.6054	209.9	146175.2203
WAMS	87.4656	200.1	147358.4406
WAMS	67.3232	220.2	144965.4753
WAMS	42.3068	245.2	142289.6205
WAMS	11.2065	276.3	139141.6025
WAMS	27.7042	259.8	140796.6263
WAMS	11.8295	275.7	139212.7378
WAMS	61.9356	225.6	144399.2064
WAMS	38.512	249.0	141978.9862
WAMS	7.1262	280.4	138748.113
WAMS	45.1551	242.4	142555.7534
WAMS	25.2531	262.3	140515.9546
WAMS	86.5762	201.0	147254.8205
WAMS	45.0078	242.5	142541.1868
WAMS	24.5431	263.0	140446.9237
WAMS	28.4162	259.1	140914.1706
WAMS	17.4113	270.1	139756.5324
WAMS	69.9296	217.6	145281.9248
WAMS	35.2323	252.3	141620.6532
WAMS	15.4844	272.1	139564.9501
WAMS	71.8152	215.7	145488.722
WAMS	40.7271	246.8	142114.3291
WAMS	72.408	215.1	145664.5038
WAMS	29.2196	258.3	140966.3845
WAMS	25.8926	261.7	140578.1705
WAMS	70.5119	217.0	145411.0673
WAMS	9.4384	278.1	138966.1536
WAMS	32.6094	254.9	141243.7161
WAMS	60.8329	226.7	144105.883
WAMS	56.8376	230.7	143685.8607
WAMS	30.7193	256.8	141071.8469
WAMS	34.5197	253.0	141484.2548
WAMS	52.3145	235.2	143348.428
WAMS	60.159	227.4	144114.8534
WAMS	16.6532	270.9	139675.0096
WAMS	32.4601	255.1	141209.6503
WAMS	54.1109	233.4	143554.3051
WAMS	20.8156	266.7	140121.3448
WAMS	37.1384	250.4	141764.3439
WAMS	33.8207	253.7	141346.9106
WAMS	81.5207	206.0	146624.8619
WAMS	62.125	225.4	144460.6665
WAMS	76.3715	211.2	146042.1605
WAMS	75.2535	212.3	145910.82
WAMS	61.7712	225.8	144289.3133
WAMS	49.9668	237.6	143050.5686
WAMS	60.639	226.9	144293.2572
WAMS	5.1154	282.4	138555.2064
WAMS	25.5975	262.0	140545.7478
WAMS	63.8215	223.7	144618.6828
WAMS	45.8363	241.7	142636.8007
WAMS	80.314	207.2	146476.9884
WAMS	68.1156	219.4	145081.2652
WAMS	60.3077	227.2	144286.7677
WAMS	15.7837	271.8	139598.9826
WAMS	50.5608	237.0	142983.0056
WAMS	43.1444	244.4	142292.0421
WAMS	41.2654	246.3	142121.1897
WAMS	64.5502	223.0	144803.596
WAMS	84.611	202.9	147013.3576
WAMS	78.4151	209.1	146283.1548
WAMS	64.9185	222.6	144657.1009
WAMS	22.8118	264.7	140319.9832
WAMS	54.1938	233.4	143440.3227
WAMS	59.2183	228.3	144125.3048
WAMS	77.7839	209.8	146172.3144
WAMS	52.1287	235.4	143320.1467
WAMS	69.0136	218.5	145153.6724
WAMS	65.47	222.1	144665.0993
WAMS	78.0141	209.5	146208.8514
WAMS	26.9364	260.6	140719.986
WAMS	70.6016	216.9	145387.7265
WAMS	29.6073	257.9	141047.9538
WAMS	59.0368	228.5	143986.7431
WAMS	9.7074	277.8	139014.743
WAMS	56.1312	231.4	143781.611
WAMS	44.5677	243.0	142362.485
WAMS	60.9069	226.6	144452.5286
WAMS	33.5457	254.0	141297.7958
WAMS	31.6185	255.9	141156.6472
WAMS	47.1306	240.4	142749.7595
WAMS	60.7615	226.8	144237.1785
WAMS	19.7045	267.8	139980.7659
WAMS	29.5224	258.0	140912.8904
WAMS	59.7274	227.8	144024.2272
WAMS	79.219	208.3	146366.9052
WAMS	14.1131	273.4	139438.8885
WAMS	55.51	232.0	143655.8797
WAMS	38.4322	249.1	141840.6379
WAMS	32.6267	254.9	141235.4769
WAMS	16.2151	271.3	139643.9373
WAMS	85.6395	201.9	147134.6406
WAMS	73.8048	213.7	145774.8612
WAMS	64.6374	222.9	144593.965
WAMS	82.0116	205.5	146722.43
WAMS	14.7756	272.8	139496.5728
WAMS	67.5407	220.0	145178.5072
WAMS	46.5411	241.0	142699.5825
WAMS	31.2085	256.3	141234.0751
WAMS	47.1136	240.4	142964.7942
WAMS	53.2796	234.3	143303.2248
WAMS	35.0179	252.5	141534.8263
WAMS	40.6135	246.9	142084.7359
WAMS	72.8112	214.7	145737.2364
WAMS	51.6407	235.9	143133.2635
WAMS	78.6577	208.9	146296.2112
WAMS	63.5992	224.0	144522.8543
WAMS	42.6094	244.9	142339.8323
WAMS	52.2069	235.3	143344.1884
WAMS	6.7079	280.8	138701.6671
WAMS	71.9402	215.6	145486.8376
WAMS	13.7101	273.8	139388.4474
WAMS	23.7836	263.8	140371.4804
WAMS	25.4379	262.1	140671.1108
WAMS	4.6933	282.9	138504.1393
WAMS	4.6634	282.9	138510.6217
WAMS	72.4033	215.2	145609.287
WAMS	74.7069	212.8	145889.3008
WAMS	69.325	218.2	145172.8642
WAMS	51.62	235.9	143260.44
WAMS	8.605	278.9	138886.957
WAMS	85.1125	202.4	147101.3665
WAMS	56.2839	231.3	143667.4505
WAMS	52.6678	234.9	143335.8059
WAMS	64.5117	223.0	144862.4024
WAMS	58.8489	228.7	144074.8221
WAMS	14.3107	273.2	139483.0423
WAMS	65.8186	221.7	144932.6465
WAMS	30.1203	257.4	141000.3767
WAMS	81.6088	205.9	146686.6244
WAMS	23.4356	264.1	140342.0016
WAMS	18.9317	268.6	139920.7064
WAMS	65.3388	222.2	144723.3827
WAMS	48.5075	239.0	142797.3716
WAMS	78.8056	208.7	146363.0906
WAMS	43.564	244.0	142304.7259
WAMS	60.9089	226.6	144399.1266
WAMS	31.6133	255.9	141186.3806
WAMS	55.3709	232.2	143564.5435
WAMS	79.7078	207.8	146462.1598
WAMS	21.1473	266.4	140123.2934
WAMS	9.6184	277.9	138997.7157
WAMS	69.8534	217.7	145304.9348
WAMS	24.9347	262.6	140498.166
WAMS	32.7954	254.8	141263.7787
WAMS	51.1543	236.4	143021.3746
WAMS	62.2114	225.3	144496.1678
WAMS	11.3462	276.2	139161.7627
WAMS	63.1049	224.4	144582.0059
WAMS	56.6434	230.9	143693.5491
WAMS	86.4136	201.1	147234.9663
WAMS	4.5298	283.0	138486.6318
WAMS	85.5164	202.0	147129.6272
WAMS	79.4183	208.1	146438.4188
WAMS	84.5106	203.0	147027.1787
WAMS	7.2127	280.3	138754.8801
WAMS	80.5371	207.0	146547.6615
WAMS	6.3051	281.2	138665.3814
WAMS	57.315	230.2	143828.2822
WAMS	58.4917	229.1	143956.0848
WAMS	5.3117	282.2	138567.0976
WAMS	52.6937	234.9	143325.239
WAMS	8.309	279.2	138890.1776
WAMS	24.7278	262.8	140538.2596
WAMS	63.3323	224.2	144578.582
WAMS	45.6068	241.9	142619.4642
WAMS	73.2332	214.3	145624.833
WAMS	75.6515	211.9	145925.2898
WAMS	68.7053	218.8	145245.2005
WAMS	62.9584	224.6	144398.9104
WAMS	78.9286	208.6	146352.2412
WAMS	59.1127	228.4	144091.0695
WAMS	53.0084	234.5	143407.0938
WAMS	17.6244	269.9	139775.7864
WAMS	64.0273	223.5	144655.4769
WAMS	74.7275	212.8	145828.7515
WAMS	34.614	252.9	141482.8123
WAMS	72.418	215.1	145548.0475
WAMS	12.6194	274.9	139320.1656
WAMS	70.6046	216.9	145384.6904
WAMS	67.9133	219.6	145045.4367
WAMS	55.9776	231.6	143631.2295
WAMS	13.3122	274.2	139366.3716
WAMS	45.6133	241.9	142614.6083
WAMS	76.8149	210.7	146099.273
WAMS	21.9603	265.6	140242.6589
WAMS	29.1947	258.4	140885.6314
WAMS	19.3524	268.2	139935.8984
WAMS	48.6132	238.9	142987.8811
WAMS	74.287	213.3	145763.9009
WAMS	67.4289	220.1	145004.337
WAMS	84.3206	203.2	146993.8469
WAMS	28.9456	258.6	140906.059
WAMS	27.9255	259.6	140776.502
WAMS	72.6095	214.9	145590.9544
WAMS	36.7367	250.8	141637.5538
WAMS	58.6758	228.9	143980.3207
WAMS	52.5084	235.0	143348.8611
WAMS	45.4058	242.1	142705.2818
WAMS	11.3377	276.2	139162.2722
WAMS	19.8211	267.7	140032.6833
WAMS	20.7132	266.8	140065.4184
WAMS	53.6485	233.9	143542.7993
WAMS	64.5448	223.0	144810.8712
WAMS	20.5345	267.0	140137.9276
WAMS	82.5038	205.1	146754.0929
WAMS	12.9199	274.6	139307.8741
WAMS	54.2994	233.3	143495.6513
WAMS	37.7428	249.8	141736.5798
WAMS	72.3732	215.2	145643.7843
WAMS	61.3572	226.2	144209.1739
WAMS	62.0274	225.5	144358.0317
WAMS	42.675	244.9	142261.7976
WAMS	29.8066	257.7	140972.2967
WAMS	69.4448	218.1	145210.8131
WAMS	67.223	220.3	145045.3746
WAMS	14.2649	273.3	139453.7764
WAMS	38.3693	249.2	141807.7493
WAMS	60.2508	227.3	144138.7306
WAMS	59.8059	227.7	144013.053
WAMS	62.8335	224.7	144452.9182
WAMS	32.5574	255.0	141299.464
WAMS	29.7164	257.8	141045.7083
WAMS	26.2474	261.3	140620.3565
WAMS	65.0705	222.5	144698.826
WAMS	82.2628	205.3	146717.7944
WAMS	51.9055	235.6	143432.3398
WAMS	81.7131	205.8	146687.0067
WAMS	78.2312	209.3	146242.8306
WAMS	75.4143	212.1	145924.0152
WAMS	50.1165	237.4	143012.2563
WAMS	24.0265	263.5	140423.1731
WAMS	86.3949	201.2	147223.444
WAMS	5.4351	282.1	138584.9381
WAMS	39.0099	248.5	141956.9831
WAMS	77.746	209.8	146181.789
WAMS	76.3254	211.2	146067.4286
WAMS	85.9062	201.6	147162.8941
WAMS	10.4226	277.1	139075.3876
WAMS	70.2169	217.3	145253.9628
WAMS	11.7159	275.8	139211.3329
WAMS	41.5229	246.0	142110.9381
WAMS	74.0823	213.5	145751.5825
WAMS	66.931	220.6	144896.9498
WAMS	43.5513	244.0	142399.7746
WAMS	79.1212	208.4	146350.1031
WAMS	37.9136	249.6	141830.9828
WAMS	67.7982	219.8	145003.0989
WAMS	28.0188	259.5	140841.3299
WAMS	74.5254	213.0	145809.4877
WAMS	49.7419	237.8	142964.4189
WAMS	73.3091	214.2	145666.0823
WAMS	53.7146	233.8	143417.13
WAMS	69.4175	218.1	145221.989
WAMS	49.1199	238.4	142874.5851
WAMS	25.2345	262.3	140540.8363
WAMS	17.4411	270.1	139752.5067
WAMS	55.4354	232.1	143554.8879
WAMS	34.8245	252.7	141431.5655
WAMS	58.2101	229.3	143902.9147
WAMS	42.7193	244.8	142310.4014
WAMS	15.9099	271.6	139645.5605
WAMS	48.3963	239.2	142825.8628
WAMS	22.2191	265.3	140253.5084
WAMS	62.1649	225.4	144335.9116
WAMS	36.5285	251.0	141614.4448
WAMS	24.6161	262.9	140442.3995
WAMS	51.4084	236.1	143215.6847
WAMS	30.6266	256.9	141153.3063
WAMS	73.3078	214.2	145753.4094
WAMS	18.4221	269.1	139887.7342
WAMS	55.024	232.5	143612.3195
WAMS	35.7318	251.8	141508.0386
WAMS	57.1413	230.4	143776.1679
WAMS	75.5382	212.0	145913.3111
WAMS	43.6015	244.0	142275.9509
WAMS	12.7219	274.8	139329.9872
WAMS	86.2787	201.3	147212.0788
WAMS	5.0302	282.5	138541.3865
WAMS	15.9695	271.6	139612.0118
WAMS	17.2656	270.3	139733.0777
WAMS	27.4449	260.1	140742.775
WAMS	57.1266	230.4	143911.3811
WAMS	83.4201	204.1	146867.8677
WAMS	67.7198	219.8	145107.6569
WAMS	65.014	222.5	144782.4484
WAMS	40.9148	246.6	142095.0202
WAMS	21.0799	266.5	140107.3303
WAMS	68.8596	218.7	145172.3872
WAMS	25.6439	261.9	140571.2308
WAMS	28.6106	258.9	140943.2167
WAMS	50.3249	237.2	143064.3717
WAMS	47.4134	240.1	142753.4102
WAMS	9.3087	278.2	138965.1467
WAMS	22.1386	265.4	140220.1924
WAMS	71.709	215.8	145437.1315
